7763007557,1,9,44
7015654451,18,15,30
4434959944,2,8,19
3426646143,2,2,3
5543001320,19,20,25
8848301283,8,4,27
1474237637,16,13,2
4050898616,14,8,5
3366239829,15,12,50
4882101954,3,27,5
8019956545,12,18,25
5739096562,5,24,50
3774528887,19,17,36
4149968783,3,24,43
3622302300,5,28,26
9918756504,5,20,16
8519067372,17,16,50
7707780732,16,13,2
6588854057,15,6,30
8900471770,17,17,42
9260502455,4,9,3
9218662651,3,15,41
5976323448,1,9,7
9162805993,3,29,13
2980690346,11,13,26
7926269031,12,20,43
6645567920,12,11,13
7085493583,10,28,35
2966258367,14,12,8
9928963678,4,14,16
2971014115,17,27,48
3587147130,7,17,41
2066388210,11,14,3
2638336199,12,16,47
1294564692,1,23,25
9959687522,16,10,39
4374306487,3,20,41
1825160066,16,4,48
4340218068,8,8,26
4625326015,4,28,1
8130234391,12,2,43
6930803758,1,8,31
2930157080,2,26,21
8983208589,13,8,17
1255828092,5,10,43
2133531626,20,6,40
2932829366,12,10,1
5815162856,20,13,23
3705669879,5,2,40
5108895060,8,12,30
4461840899,19,5,42
3228787364,4,24,26
8511176568,15,7,43
4712519129,20,22,25
4551761316,14,14,26
2668307571,18,27,15
7892395561,13,24,25
8722036601,4,30,30
7994066174,3,24,32
4918310741,9,8,35
4319276052,1,11,9
9321052812,2,10,18
7462231650,10,21,26
8899249091,16,6,8
9641360439,11,12,36
9664384636,13,11,32
1952851727,15,23,11
4619542641,9,15,44
2537496739,7,19,28
5607343917,20,29,11
1165475929,15,29,13
6994069030,9,5,12
7141532394,15,20,28
2940148569,14,12,16
5810680594,14,7,16
9652161009,17,25,19
9193981085,10,10,17
8890237454,7,22,39
3290733143,6,11,3
8219033254,18,8,30
8193324783,6,26,27
1633332139,6,30,31
6704642067,17,26,39
4495352092,8,9,25
6088269307,19,11,33
8707640201,20,2,23
2527288486,10,5,27
8236571860,2,26,43
5764837187,8,13,13
4043856087,13,27,7
3556243411,13,4,17
8889017135,19,26,21
4113483065,18,11,37
1589575188,5,25,19
6698844940,8,20,37
5349803018,5,14,13
2269262548,19,10,12
8333470118,4,15,33
4189842144,13,2,14
1301398931,1,11,43
3516375588,8,23,13
7096401167,7,24,37
7593067601,15,27,33
6097943482,7,21,49
5039832006,14,28,15
3688967021,13,15,2
2559041006,12,24,2
1330168496,4,12,49
6077321180,17,16,27
5365873067,15,4,19
6372850305,9,3,33
8187979334,14,9,1
7292609153,8,25,3
2321965502,3,20,14
1671383237,7,12,37
1733164770,12,6,3
8027629158,15,12,5
1895211717,5,19,12
1202733631,15,23,50
7941481261,15,25,44
5534355034,10,12,44
6647979387,3,12,43
6167181916,12,4,13
2526366266,13,5,13
2926082328,18,11,6
4746429303,19,23,1
2249111793,2,20,5
6825058733,19,27,2
4252214556,14,12,26
6396596862,16,10,36
1447903671,17,5,38
3114424779,10,17,11
1681212437,10,9,39
6537277683,6,29,37
8820052648,11,23,17
2468516836,5,2,43
8656326709,13,20,6
3321057378,10,4,6
2155753448,9,21,40
5740733953,4,10,10
5255239869,5,11,3
4377774830,1,24,10
9844077316,16,20,16
9111244813,15,28,32
3095811749,16,6,41
9324761567,14,14,35
6325180241,3,11,26
6563362293,2,20,1
6482105743,8,6,17
3192536675,2,19,8
1085657471,17,6,33
4218439609,11,5,25
7994208776,20,13,36
1728957135,6,10,3
5671406556,2,6,33
4994904026,9,17,48
2648214854,7,14,12
6630732803,6,19,46
9838030222,3,6,26
8044546401,10,15,4
8465477243,4,19,26
3309622082,4,28,34
7877973314,3,22,40
5831112243,6,15,27
4656576086,1,5,4
1474156176,19,16,30
9220413268,19,13,31
4214336629,11,29,28
9743234910,12,14,41
1275330384,19,12,32
9042110224,3,5,30
5276953448,12,1,9
7422566217,2,27,18
2252437231,15,28,25
1515902542,15,13,7
2944065420,16,21,10
1790578905,8,17,2
5048527876,4,17,14
7136933339,14,28,30
5350471477,11,26,13
8946133113,4,18,39
1165993301,5,12,14
1214571604,8,19,19
1874810439,13,2,6
8645064689,10,6,32
6403261292,14,24,21
1650648488,6,19,15
3843068729,3,22,33
8508998764,14,18,12
9474161760,12,24,22
5241791772,8,16,33
2198069853,4,25,33
8113913085,17,25,38
9786796865,8,27,47
2991125259,15,30,37
4221071343,12,8,25
4759729474,17,29,4
2052508199,11,28,17
8312103329,16,21,3
5372883276,4,18,18
4792070297,12,16,5
9415803078,9,25,9
4551761559,5,16,42
9313425296,5,15,18
8442016658,5,26,10
7847334448,10,12,25
5699964724,3,25,2
9349462662,4,8,29
4395153018,7,23,18
3052832524,3,23,40
5450686169,2,8,20
8123896775,3,30,11
8024151185,20,2,17
5152336092,15,9,37
7842297807,3,5,22
2188363751,14,24,33
7546377563,3,18,12
2058044800,12,12,17
3726864229,12,3,39
9916172202,13,13,21
4673606361,19,27,10
2050242659,15,17,44
8784923283,14,3,32
8735200498,5,27,23
3308788915,20,19,13
3757213476,18,5,40
6332688523,12,18,29
1650939291,19,6,8
6798411215,11,24,7
3470964508,14,29,23
7840946515,19,21,27
6912472152,8,29,31
2380017914,20,10,12
2419851545,2,26,24
6127208130,20,21,27
7981587674,15,12,49
4627068470,12,8,21
3145885691,5,2,35
4923030651,4,19,16
7164290304,17,8,21
1989042044,4,13,33
6175980881,4,4,10
6030920909,11,11,5
3024016636,15,23,19
7850238660,11,17,44
2995316572,6,27,49
2426239453,7,29,30
5990196310,20,8,45
4404973254,15,16,42
7317555617,13,2,40
3422114516,8,18,15
6515377174,1,26,48
9359744493,13,27,35
8041883278,13,27,13
5866469883,18,27,50
2214530129,17,26,15
1155785132,6,24,9
8284321335,14,9,14
8847743162,4,12,6
9375693202,13,6,29
2927670530,12,25,5
2065241622,5,4,34
2197402565,1,5,12
5408512705,2,4,9
5182409974,13,1,27
5242699631,18,28,43
4654378143,19,15,11
9492436033,9,19,45
3433398448,3,30,20
3396574648,4,30,50
8239560295,8,21,2
9891225423,1,2,38
1567828489,9,4,42
3442268334,4,4,23
6387914993,14,19,5
1108884569,3,27,47
5513813306,15,24,49
2911621640,3,8,11
6939292648,13,2,12
3937915247,13,26,39
7938448658,9,10,19
4718106816,8,7,15
9324798305,13,26,16
3272816487,10,18,21
3528928073,8,22,22
2491508783,7,6,22
6971502600,17,13,46
9359582746,13,23,18
9326521344,3,11,36
7073907433,2,27,45
4729407789,9,16,31
1233342277,11,25,48
3813417888,6,10,22
8933808364,20,13,9
1230001896,20,18,19
5552330700,19,6,37
2257526920,5,16,4
3900332651,19,17,30
6880354263,3,12,6
7890507652,17,15,10
5179007263,17,6,8
4220798793,5,1,19
5317018255,4,14,3
5390714223,11,5,9
6407429390,13,22,39
2535274227,7,6,29
9959086127,15,2,29
5451137417,6,23,15
2774190853,14,23,39
1357205668,12,28,31
7228629124,19,13,30
4162746669,20,19,40
9433885482,9,7,7
8662513874,8,3,23
3250840464,16,5,35
1175994070,11,29,1
1180756166,3,5,49
1083346583,11,16,16
4136170971,8,14,32
4394256737,8,4,3
7137121021,5,8,43
7724744601,8,24,47
2592222219,11,24,1
9623226102,4,11,21
1127906185,14,9,15
8882855831,16,25,41
5387696774,11,17,18
7439989243,2,15,3
6565768781,19,18,24
3339706655,7,30,19
7044202018,8,14,40
7038390496,2,2,48
9192521526,19,9,9
4481456973,9,7,14
4957727642,7,2,18
6898408243,10,5,17
5542603829,17,1,29
5075700942,18,19,20
5687488289,1,17,31
9142442655,16,25,38
2743204245,3,28,11
8705674053,6,14,25
6513168476,9,2,43
9048617097,7,5,34
9198380670,11,10,9
5797229894,16,9,12
6968246989,13,16,38
2620788055,19,1,4
1040453263,20,27,1
3842241190,10,20,7
9132093467,6,13,41
2895376057,16,21,44
1505104971,7,3,44
8113082373,10,2,47
5176745632,14,21,26
3365261811,7,3,41
1140528201,12,9,32
7405299036,17,15,29
3164285555,6,28,13
2561834547,16,23,49
4101823991,5,3,50
7500926742,6,21,18
6498696859,5,11,8
9824880381,7,6,49
9328226853,4,19,25
4543529654,16,12,29
2584169455,1,8,43
8772663228,17,7,11
5567969545,8,23,22
7466874765,18,21,47
4415030706,16,12,8
5468579302,1,30,13
2341727704,13,15,15
9439877274,15,9,42
4180747710,16,27,33
5484232849,16,13,33
8070801282,1,15,50
6303938715,15,3,36
8908056931,17,19,7
9905504746,4,22,35
8738530186,13,5,33
9704722330,11,25,12
1880787603,8,13,36
1064681079,12,21,7
7430814783,7,17,17
3175624193,16,7,36
7179997670,20,8,25
4794108467,13,27,29
5216225611,9,10,21
2771245527,2,28,8
6286713776,11,9,6
8195527832,17,21,23
6497781594,4,11,50
2461506953,8,10,2
9632528562,15,9,3
4944948487,17,13,4
4078246092,3,1,39
6305846971,15,1,38
8291458357,18,14,27
3715739496,12,14,35
2400824376,9,26,18
6444634823,3,9,17
8996173520,2,9,6
3131296198,18,16,48
4738352143,18,22,41
9826363461,8,8,16
2108884405,7,6,21
